MLM,AlogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_RotatableBonds,LogD,Molecular_PolarSurfaceArea,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA4,EState_VSA7,EState_VSA8,ExactMolWt,FractionCSP3,HeavyAtomCount,HeavyAtomMolWt,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,RingCount,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA7,SlogP_VSA1,SlogP_VSA2,SlogP_VSA5,SlogP_VSA6,TPSA,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState8,fr_Al_COO,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_NH0,fr_NH1,fr_Ndealkylation2,fr_Nhpyrrole,fr_amide,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_para_hydroxylation
95.519,1.567,312.385,4,3,7,0.109,137.72,2.793028365959086,551.1689491048871,16.154336059449747,12.30382139648701,13.120317977414736,9.701285058155639,6.654582231972041,7.471078812899767,5.365854039712447,6.449630996199274,2.895519043239776,4.246576375285703,1.8349041737525555,2.917426274734862,11.876485017303356,14.383611552215466,30.584635067526307,4.877147193701299,13.847474399381248,5.316788604006331,312.11437811999997,0.5,21.0,292.231,17.162328623757194,7.213722541918037,5.184274874557707,126.8897404668226,11.908806689342404,11.908806689342404,0.30312638325030633,0.07164569685899047,0.30312638325030633,-0.9385716274699856,2.4098,81.58940000000004,312.3910000000001,4.0,6.0,0.0,0.0,0.0,1.0,4.0,3.0,7.0,7.0,0.0,0.0,116.0,5.907179729351506,5.969305287951849,14.383611552215466,0.0,20.771211599071872,17.902179160784396,1.0,0.0,11.651573523323577,39.53076089108528,16.506965753859905,11.050456081168516,22.890192141495564,54.7658967605554,6.06636706846161,109.48999999999998,34.85214627919579,11.763460514753806,5.604029999715426,-1.893028957374195,1.688449835180986,5.657686670091973,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
79.53,1.3,334.321,3,1,1,1.3,65.0,1.5498684907121436,873.4477443621405,16.844570503761737,12.88875780813422,12.88875780813422,11.541713895658196,7.929445540098819,7.929445540098819,6.300028949994658,6.300028949994658,4.910735602838579,4.910735602838579,3.5554299742773754,3.5554299742773754,11.63444168209179,18.369904463493285,36.16779347723852,11.629818560158606,0.0,10.197363616602075,334.124132192,0.4375,24.0,318.19800000000004,15.043287722874531,5.537767979525579,2.328844363554745,135.63720204772616,13.999922117224607,13.999922117224607,0.34281515927560535,0.07083616780045365,0.337618732894631,-0.8932346783474128,0.9968999999999999,80.13770000000001,334.3260000000001,1.0,6.0,0.0,2.0,1.0,2.0,4.0,1.0,8.0,1.0,0.0,0.0,126.0,0.0,5.689743398203474,9.361636831863176,18.674049087722498,6.06636706846161,24.471461806010623,4.0,19.66437299524391,5.917906046161393,32.35197768060318,51.20276388268422,5.689743398203474,32.116309130507986,23.372129104319928,16.927271320995043,70.99,26.00983817552631,6.308999789258628,0.681589144381353,-1.5764093283727119,2.7015005731401835,0.8198824483497107,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0
1.48,3.487,343.379,2,1,3,3.487,62.13,1.412274229407294,1095.6121090041206,17.5098609216914,14.105746807383547,14.105746807383547,12.79282633568371,8.687865777362681,8.687865777362681,6.551827029863724,6.551827029863724,5.015027366043528,5.015027366043528,3.715008716835694,3.715008716835694,0.0,4.794537184071822,5.907179729351506,46.44303963787164,47.49495571323321,22.273375914995874,343.132076784,0.14285714285714285,26.0,326.25000000000006,14.957414188505867,5.877784603318829,2.401862093252045,149.77704310947155,12.916219923154447,12.916219923154447,0.23100185378705534,0.12585031389098877,0.23100185378705534,0.12585031389098877,3.9547000000000025,99.9987,343.386,1.0,5.0,0.0,1.0,2.0,4.0,3.0,1.0,5.0,3.0,0.0,0.0,128.0,0.0,0.0,4.794537184071822,0.0,23.355764462510276,41.81319288016644,5.0,10.140641778072654,0.0,12.841643245852019,72.05152667431304,4.899909730850478,22.592577913336733,11.126902983393991,65.44771862789239,62.13,18.045635005226455,4.8713700819369805,5.2663075203031084,0.8724883688397956,15.998531847523621,0.7186311098513478,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0
36.24,2.758,258.296,3,0,2,2.759,60.34,2.2688091617387225,791.9840128699863,12.58757566981053,9.392674754287766,10.209171335215492,8.693506678639471,5.421676911107187,6.861740239907827,3.837420749572069,5.652350646532363,2.7214602422170593,4.425657071398353,1.858024708833987,3.2206577859504266,10.023291153407584,8.417796984328938,4.895483475517775,0.0,0.0,4.9839785209472085,258.04629856,0.0,18.0,248.22199999999995,10.979381929126502,3.956701187426156,1.5991306531779856,104.56971763826742,12.444077853363567,12.444077853363567,0.2677041449618859,0.26977135298563915,0.25460161082111693,-3.5455787037037028,2.2733,68.75880000000002,258.302,0.0,4.0,0.0,0.0,1.0,3.0,4.0,0.0,5.0,2.0,0.0,0.0,90.0,10.023291153407584,0.0,4.9839785209472085,12.390202892566048,18.19910120538483,30.33183534230805,3.0,8.95638442918432,0.0,4.895483475517775,60.924623690919034,0.0,17.374181413513256,0.0,65.82010716643681,51.96,4.393535210380449,0.0,1.2484807256235833,0.0,13.508982268833458,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
60.38,1.679,423.526,5,1,4,1.679,116.42,1.7354584247077753,809.2838318401614,21.344570503761734,17.66390789009201,18.480404471019735,13.625029436757051,9.841952946003392,10.658449526931118,8.321829125597793,9.42700084112033,5.269628596737574,6.390589369841903,3.6307426138046894,4.73936053547657,5.969305287951849,14.383611552215466,23.45725109883466,10.440598685398296,27.694948798762496,5.316788604006331,423.18279202800005,0.65,29.0,394.30300000000017,21.575802404361777,8.314051884858435,4.557585347694818,174.68036419635558,12.815928957231042,12.815928957231042,0.34067404028107495,0.05379667252520082,0.34067404028107495,-0.45569500448378464,2.7181000000000006,110.24020000000004,423.53500000000025,1.0,8.0,0.0,2.0,0.0,1.0,6.0,1.0,9.0,3.0,1.0,1.0,160.0,0.0,12.000419800289922,10.111325788078153,9.589074368143644,13.847474399381248,19.410925891078243,3.0,9.799819461700956,5.917906046161393,46.323703197185104,16.00405017709529,5.316788604006331,66.59729296725389,48.493536159929604,0.0,88.18,41.79416904147102,3.3868313807004284,0.9340878155755297,-0.40617471417188944,-0.27261621315192675,10.04553074584793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0
74.931,2.585,337.379,5,1,2,2.585,83.06,1.5336012707110647,902.9026834566861,16.63961743368832,13.850678408527951,13.850678408527951,12.38214273316075,8.615572765632983,8.615572765632983,6.395916757807722,6.395916757807722,4.88382566074216,4.88382566074216,3.5274093884999767,3.5274093884999767,0.0,0.0,0.0,49.88275002301409,0.0,54.46001496875156,337.16510822800007,0.4117647058823529,25.0,318.235,14.590233316260326,5.961454187637941,2.5825816719540784,144.37096640253742,5.461037437925445,5.461037437925445,0.22931601899729542,0.6855096791803142,0.22931601899729542,0.6855096791803142,1.1471999999999996,93.70670000000004,337.387,1.0,8.0,0.0,2.0,1.0,3.0,7.0,1.0,8.0,2.0,1.0,1.0,128.0,0.0,0.0,0.0,5.098681808301038,29.47885336950131,17.547724606320003,5.0,25.37870575415136,0.0,12.965578028838586,35.392371257240434,9.799819461700956,58.22673890091493,11.126902983393991,24.26546827384644,83.06000000000002,13.954230442176868,11.010422249924865,4.16477124561946,1.574493995128916,8.572988475368145,4.756416981520697,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0
62.03,-4.137,597.656,11,6,13,-4.241,220.86,1.4848828531095375,775.4614683400382,19.93251065250177,16.44995092388042,17.266447504808145,13.529208440902158,9.69390949012817,10.573562301383067,7.202188388043679,8.060291239901696,4.94127410572398,5.7478107089975445,3.1854896275283138,3.9080368865837536,0.0,9.184952231746642,24.18706302247137,39.14460365248888,5.380062770465915,39.38878437302864,405.199859736,0.5,28.0,377.31900000000013,20.69779597221549,9.9511532870197,5.984681146858362,169.30348989234523,13.732107870640942,13.732107870640942,0.2258094928041734,0.024334110187284486,0.2258094928041734,-0.3271415592724316,2.7104999999999997,111.65940000000005,405.54300000000006,2.0,6.0,0.0,1.0,1.0,2.0,6.0,2.0,8.0,8.0,1.0,1.0,152.0,0.0,0.0,9.694446914922299,9.374393568622029,19.056471336613843,25.60122774252642,3.0,20.100586586654494,0.0,25.807221274690605,41.15667988020671,10.633577208012662,66.5042725533877,19.038486817465095,29.645531044312353,60.5,21.586313006661584,8.51573187752054,1.0711709444799624,-0.3514756694597161,6.608251849916245,7.203937294520861,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
94.98,0.075,259.305,4,0,2,0.057,106.66,2.712503181569597,685.8616020019628,11.922285251880869,8.614933046388066,10.247926208243518,7.409702168162848,4.3009397989140155,7.0289042294334125,3.226500621801961,6.1371045863176095,2.136356746468473,4.163837163645986,1.1979802220589915,2.4027415659495137,10.023291153407584,13.212334168400758,5.559266895052007,15.3460904088071,0.0,4.9839785209472085,259.008533148,0.25,16.0,250.23999999999998,11.086691807094972,3.562491685934813,1.6947020321403918,95.78485028182241,11.904953703703704,11.904953703703704,0.2903584256328806,0.38155092592592577,0.2656839375223159,-3.4691713907785338,-0.014599999999999946,62.864800000000024,259.31199999999995,0.0,6.0,0.0,0.0,0.0,2.0,6.0,0.0,8.0,2.0,0.0,0.0,86.0,5.559266895052007,0.0,4.794537184071822,17.815994289676432,0.0,11.446429838927525,2.0,9.660080961842617,0.0,0.0,28.127553992815898,9.973485679452295,31.38131911236015,0.0,22.56828709776389,72.27000000000001,15.908796296296297,1.739932917611489,0.19544075963718877,0.0,1.714469954648526,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.991,3.779,604.668,7,1,11,3.755,100.65,1.2521497256319465,1398.0406393161222,30.890329810315357,24.693310070815592,24.693310070815592,21.406218538613906,14.755933192167669,14.755933192167669,10.738577012115583,10.738577012115583,7.895730588330416,7.895730588330416,5.521374496101222,5.521374496101222,23.887631134403165,18.774026599890284,31.49333088793158,5.687386274683562,30.33183534230805,15.116608065707286,604.2697131240001,0.36363636363636365,44.0,567.3830000000002,30.960767598399656,14.805193884767794,7.913554991923374,255.82816152631196,13.441395232704714,13.441395232704714,0.3379588532337604,0.23522189024034912,0.3379588532337604,-0.6850136266177331,3.3291000000000013,162.21819999999963,604.6790000000001,1.0,10.0,0.0,2.0,3.0,3.0,8.0,1.0,11.0,9.0,2.0,2.0,232.0,0.0,17.78366474665486,14.488984098994122,9.184952231746642,18.19910120538483,60.6636706846161,5.0,15.116608065707286,0.0,18.566628839822272,90.24344422274385,14.953561288656857,99.25926577243058,16.778810298694825,78.86277189000094,100.64999999999999,44.67799756771543,2.5898807017513956,1.3224209108367346,-0.7582731585449564,22.2445733998896,3.705690241814062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,3.0,1.0
0.82,3.555,337.776,5,0,5,3.498,47.48,1.8105679275375666,669.7707200156245,16.233840039752504,12.759001296137297,13.514930242155753,11.16903509559602,7.402467134519538,7.780431607528766,5.321559999942546,5.728760126683153,3.736026943287968,4.073257627614483,2.5882433203772357,2.845811128270848,0.0,4.39041504767482,23.32670934720054,25.93115605767717,0.0,14.867866772744895,337.099332684,0.375,23.0,320.646,15.956087694373272,7.103162169389493,3.7068848761728517,138.56734057932945,14.391147250566894,14.391147250566894,0.2830632669640193,0.16459220416561693,0.2830632669640193,-0.3867989417989419,3.6658000000000026,84.57900000000004,337.78200000000004,0.0,5.0,0.0,1.0,1.0,2.0,5.0,0.0,7.0,5.0,1.0,1.0,122.0,11.759976672870742,0.0,4.899909730850478,14.358372089569237,11.600939890232516,25.93115605767717,3.0,14.867866772744895,0.0,19.386399651764595,40.929726926633585,9.473725907600098,35.06717712584758,18.405094737549014,24.52642128014937,47.48000000000001,10.198350765479644,0.34236772486772526,0.4926180765516086,0.26542827457735463,2.898378054925674,2.4673196191801896,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
0.0,3.921,422.497,4,0,4,3.921,75.3,1.9385949850565356,1188.6325757772677,21.465890847321372,16.94122214278437,17.757718723712095,14.340572386380881,9.482506231948584,10.922569560749224,7.138478004495848,8.953407901456142,5.176389144000162,6.958560008788574,3.7096614288491083,5.309033946570948,16.189066765542112,13.212334168400758,10.80266320486928,5.563451491696996,6.923737199690624,0.0,422.13002818399997,0.17391304347826086,30.0,400.3300000000002,19.97321931691865,7.496061476930814,3.208058382205236,175.9199815124513,13.746747291509196,13.746747291509196,0.2659349482483297,0.17297850004199233,0.2659349482483297,-3.940110006193834,4.2642200000000035,116.18080000000002,422.50600000000014,0.0,6.0,0.0,1.0,3.0,3.0,4.0,0.0,7.0,4.0,0.0,0.0,154.0,10.023291153407584,0.0,9.694446914922299,12.72301297562517,41.96165390246666,48.88539110215728,4.0,0.0,0.0,24.90873348703355,83.92330780493333,13.94198867594676,21.434774254957976,24.21641579521914,77.6918882970571,66.92,14.338747148180772,0.0,2.65400319500289,0.4041222337700512,20.83498247870722,3.3417644473552452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0
4.45,3.779,366.561,3,0,5,3.306,49.0,2.333586232659502,688.6970807083682,18.991199352633213,16.88675677589312,17.703253356820845,11.479417606714632,9.302431348191478,10.74249467699212,8.375850685843266,10.310198538311445,5.481972925283311,7.698231823649796,3.729580666680717,5.552504059247634,10.023291153407584,8.417796984328938,11.45683129854474,43.60281544698373,25.980208536304467,32.59485852961298,366.234099328,0.7,25.0,332.2990000000001,20.40249796468068,7.373675542354226,4.261780012026584,153.8152048003421,13.297447168682288,13.297447168682288,0.24309550770612248,0.010609925045385271,0.24309550770612248,-3.4715935610355255,3.7057400000000023,104.70080000000009,366.5710000000002,0.0,4.0,0.0,1.0,1.0,1.0,3.0,0.0,5.0,4.0,1.0,1.0,142.0,0.0,0.0,0.0,8.417796984328938,39.827682935685715,68.42873180745876,2.0,9.205125722146711,0.0,70.73638121805827,28.823088612014207,0.0,50.346704736038525,57.22694651970551,17.028217612440994,40.620000000000005,2.8675038029317435,0.0,2.891068600735844,0.0,4.161828034454521,15.448629701711603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.56,2.734,363.537,3,1,5,2.692,52.65,1.3608137515369756,461.87664819553135,18.355160383312143,16.54957629729474,16.54957629729474,12.631030293135234,10.916344274077552,10.916344274077552,8.690421392271722,8.690421392271722,6.78460134092322,6.78460134092322,4.894022083542192,4.894022083542192,0.0,9.589074368143644,17.732265504864404,51.61444254938121,11.947581713527669,10.216698334856808,363.288577424,0.9047619047619048,26.0,326.25000000000006,19.655793866861984,9.724784103164934,5.44792386942525,158.4131735792764,12.590834080802411,12.590834080802411,0.23623854427634408,0.243055759184873,0.23623854427634408,0.243055759184873,2.9384000000000006,103.82270000000008,363.5460000000002,1.0,5.0,2.0,1.0,0.0,0.0,3.0,1.0,5.0,5.0,1.0,3.0,148.0,0.0,0.0,14.48898409899412,0.0,38.524929737556064,38.524929737556064,3.0,15.116608065707286,5.917906046161393,89.13354113340806,0.0,5.316788604006331,60.37980177911479,77.04985947511214,0.0,52.650000000000006,29.26021782009107,3.2759637118800176,0.0,0.7827311315990353,0.7457621245720645,2.3710430839002266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
99.99,1.065,288.345,6,2,4,1.058,72.72,1.6834958060652236,611.645148621932,14.656489770562878,11.942430118064086,11.942430118064086,10.258351493073059,7.26253201065066,7.26253201065066,5.321985875958835,5.321985875958835,3.8755871710875467,3.8755871710875467,2.689874839112736,2.689874839112736,0.0,5.106527394840706,12.48687030094829,38.240482747179136,24.26546827384644,19.76777650359537,288.15862588,0.4666666666666667,21.0,268.191,14.188801429985,6.340808255093467,3.2897365242205154,123.209262105171,9.987908305118804,9.987908305118804,0.2217773096980969,0.05047821763640692,0.2217773096980969,0.05047821763640692,0.44529999999999936,80.00560000000004,288.3510000000001,2.0,6.0,0.0,1.0,1.0,2.0,6.0,2.0,6.0,4.0,1.0,1.0,112.0,0.0,0.0,9.799819461700956,4.9839785209472085,12.13273413692322,12.13273413692322,3.0,19.76777650359537,0.0,6.544756405912575,30.089872771846366,0.0,69.31149528735259,5.824404497999927,24.26546827384644,72.72,13.239558190560174,19.62449542484393,0.7767745139327031,0.7049302469049046,7.485328559104158,5.335579731320796,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
5.33,1.735,381.468,4,0,6,1.747,62.74,1.6890359943226534,903.2332640340201,19.50986092169139,16.39444830370815,16.39444830370815,13.631030293135236,10.171153728192555,10.171153728192555,7.907686473529976,7.907686473529976,5.551260088720685,5.551260088720685,3.7796588909679456,3.7796588909679456,0.0,9.589074368143644,11.466446624403513,49.782309224101525,12.13273413692322,4.9839785209472085,381.205241724,0.5,28.0,354.2600000000001,18.72030214687853,8.166866475809686,4.105785673487758,164.701830939548,13.435800264550263,13.435800264550263,0.25895980927806783,0.060963542696947925,0.25895980927806783,-0.0969444444444445,3.0307000000000013,106.51050000000005,381.4760000000002,0.0,6.0,1.0,1.0,0.0,2.0,5.0,0.0,6.0,6.0,0.0,1.0,148.0,11.466446624403513,0.0,14.573052889090853,0.0,12.487188691387619,49.651832720950054,4.0,14.450987899589041,5.917906046161393,51.61444254938122,57.76742340597726,10.296129848852056,34.01272157613065,53.719476276944334,35.38732553268281,64.43,31.935371325387102,0.0,2.30511111401759,0.9083580555347328,5.338851856450161,1.7147508590595715,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.11,5.087,421.555,2,1,3,5.087,74.73,1.4381673355200015,1084.0640930839875,20.664561460070647,17.480614903027803,18.297111483955526,14.652198343190415,10.638692173210892,11.45518875413862,8.111770175268104,9.195391931393765,6.321360202632284,7.654728781394298,4.670280987382015,6.074100282439328,0.0,4.794537184071822,12.072955341486033,17.733784947906912,40.502163882631656,35.137203160024605,421.1823981040001,0.375,30.0,394.35000000000025,19.246400597701257,7.835587371630111,3.2892882921526887,180.8276087299158,13.298221135676492,13.298221135676492,0.3180308899207764,0.0038426188376581294,0.3180308899207764,-0.026222836356764923,5.212600000000005,119.47570000000003,421.56600000000026,1.0,5.0,1.0,1.0,1.0,3.0,4.0,1.0,6.0,3.0,0.0,0.0,156.0,0.0,6.031114512338072,0.0,4.794537184071822,12.13273413692322,67.9993949486351,5.0,14.783797982648164,0.0,51.73837733236776,69.85647564602348,10.05365155780638,22.607921432257438,53.068650938331345,42.595045982382736,46.5,16.795069891870902,4.4324466075584406,5.027458472063451,0.8030183073204984,12.040995334983359,3.266644437095826,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,5.0,0.0,1.0,0.0
54.365,2.553,491.58,7,2,9,2.588,166.45,1.7169095494894713,1228.6307169607355,24.17299762850792,18.66886536591134,20.301858527766793,15.671583621086048,9.853037601855636,12.215853660704925,7.042428094488845,9.60292191871921,4.865618207340283,7.000118748929079,3.181575467103193,4.666856556997959,10.023291153407584,13.212334168400758,10.80266320486928,11.126902983393991,0.0,10.30076712495354,491.11847751999994,0.2727272727272727,33.0,466.39100000000025,24.491596573419855,10.194760464207736,5.617113927657285,196.1128841453596,12.726691519225788,12.726691519225788,0.2628084397629955,0.05082648529832623,0.2628084397629955,-3.7259551060152734,2.764220000000001,125.79540000000001,491.59100000000024,3.0,9.0,0.0,0.0,2.0,3.0,8.0,2.0,11.0,9.0,0.0,0.0,176.0,5.907179729351506,0.0,4.794537184071822,18.54074924288409,12.13273413692322,43.173478588160066,3.0,10.30076712495354,5.138973737607942,18.24004229813441,52.532729091016414,24.66635120301442,47.183104264372815,20.929063864318575,41.293685886287435,129.84,17.82483276639061,8.635371873950726,2.228880853778873,1.2456059724418787,9.810359766085428,2.1560444178834466,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0
0.418,2.378,314.389,5,2,5,1.853,105.74,1.6937813299548892,666.276494443437,16.233840039752504,13.528216555690992,13.528216555690992,11.114193540729627,7.861656157478914,7.861656157478914,5.944310972496038,5.944310972496038,3.942395339582012,3.942395339582012,2.769061770926454,2.769061770926454,0.0,0.0,5.948339280986494,5.693927994848461,20.16171103381599,30.23668120874237,314.19674270400003,0.5333333333333333,23.0,292.221,15.388161151015982,6.719552325532731,3.8231134922913372,135.15002954276133,5.725078192944355,5.725078192944355,0.2294384468931025,0.20937471889582304,0.2294384468931025,0.20937471889582304,1.5794999999999992,89.13410000000003,314.39700000000016,3.0,8.0,1.0,0.0,0.0,2.0,8.0,2.0,8.0,5.0,0.0,1.0,122.0,0.0,0.0,0.0,9.967957041894417,12.841643245852019,18.90801031431363,3.0,24.91989260473604,0.0,38.14594894377801,23.781543132923076,15.950365812018994,39.01523657009042,43.11952503071382,12.263210640074686,105.74000000000001,23.248802476250166,3.1690948601662887,6.8400237081874895,2.4709434424468704,2.00619058117074,0.4044444444444444,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
